,director_name,director_facebook_likes,actor_name,actor_facbook_likes,movie_title,title_year,movie_facebook_likes,num_voted_users,cast_total_facebook_likes,movie_imdb_link,language,country,content_rating,imdb_score,aspect_ratio,Release.Date.new,release.year.new,budget.adjusted,domestic.gross.adjusted,worldwide.new.adjusted,genreLabelName
100,Brett Ratner,420,Kelsey Grammer,808,XMenTheLastStand,2006,0,383427,21714,http://www.imdb.com/title/tt0376994/?ref_=fn_tt_tt_1,English,Canada,PG-13,6.8,2.35,2006-05-26 00:00:00,2006,296958639.6,331409323.2,649575183.4,Action Adventure
101,Brett Ratner,420,Daniel Cudmore,560,XMenTheLastStand,2006,0,383427,21714,http://www.imdb.com/title/tt0376994/?ref_=fn_tt_tt_1,English,Canada,PG-13,6.8,2.35,2006-05-26 00:00:00,2006,296958639.6,331409323.2,649575183.4,Action Adventure
102,Dan Scanlon,37,Steve Buscemi,12000,MonstersUniversity,2013,44000,235025,14863,http://www.imdb.com/title/tt1453405/?ref_=fn_tt_tt_1,English,USA,G,7.3,1.85,2013-06-21 00:00:00,2013,226855224.1,304539900.2,843434485.1,Animation
103,Dan Scanlon,37,Tyler Labine,779,MonstersUniversity,2013,44000,235025,14863,http://www.imdb.com/title/tt1453405/?ref_=fn_tt_tt_1,English,USA,G,7.3,1.85,2013-06-21 00:00:00,2013,226855224.1,304539900.2,843434485.1,Animation
104,Dan Scanlon,37,Sean Hayes,760,MonstersUniversity,2013,44000,235025,14863,http://www.imdb.com/title/tt1453405/?ref_=fn_tt_tt_1,English,USA,G,7.3,1.85,2013-06-21 00:00:00,2013,226855224.1,304539900.2,843434485.1,Animation
105,Michael Bay,0,Glenn Morshower,894,TransformersRevengeoftheFallen,2009,0,323207,3218,http://www.imdb.com/title/tt1055369/?ref_=fn_tt_tt_1,English,USA,PG-13,6,2.35,2009-06-24 00:00:00,2009,270182286.7,517350021.7,1076251453,Action Adventure
106,Michael Bay,0,Kevin Dunn,581,TransformersRevengeoftheFallen,2009,0,323207,3218,http://www.imdb.com/title/tt1055369/?ref_=fn_tt_tt_1,English,USA,PG-13,6,2.35,2009-06-24 00:00:00,2009,270182286.7,517350021.7,1076251453,Action Adventure
107,Michael Bay,0,Ramon Rodriguez,464,TransformersRevengeoftheFallen,2009,0,323207,3218,http://www.imdb.com/title/tt1055369/?ref_=fn_tt_tt_1,English,USA,PG-13,6,2.35,2009-06-24 00:00:00,2009,270182286.7,517350021.7,1076251453,Action Adventure
108,Michael Bay,0,Bingbing Li,974,TransformersAgeofExtinction,2014,56000,242420,3988,http://www.imdb.com/title/tt2109248/?ref_=fn_tt_tt_1,English,USA,PG-13,5.7,2.35,2014-06-27 00:00:00,2014,230812001.3,269763258.7,1213454612,Action Adventure
109,Michael Bay,0,Sophia Myles,956,TransformersAgeofExtinction,2014,56000,242420,3988,http://www.imdb.com/title/tt2109248/?ref_=fn_tt_tt_1,English,USA,PG-13,5.7,2.35,2014-06-27 00:00:00,2014,230812001.3,269763258.7,1213454612,Action Adventure
110,Michael Bay,0,Kelsey Grammer,808,TransformersAgeofExtinction,2014,56000,242420,3988,http://www.imdb.com/title/tt2109248/?ref_=fn_tt_tt_1,English,USA,PG-13,5.7,2.35,2014-06-27 00:00:00,2014,230812001.3,269763258.7,1213454612,Action Adventure
111,Sam Raimi,0,Tim Holmes,44000,OztheGreatandPowerful,2013,60000,175409,73441,http://www.imdb.com/title/tt1623205/?ref_=fn_tt_tt_1,English,USA,PG,6.4,2.35,2013-03-08 00:00:00,2013,226855224.1,266295134.6,556202562.1,Family
112,Sam Raimi,0,Mila Kunis,15000,OztheGreatandPowerful,2013,60000,175409,73441,http://www.imdb.com/title/tt1623205/?ref_=fn_tt_tt_1,English,USA,PG,6.4,2.35,2013-03-08 00:00:00,2013,226855224.1,266295134.6,556202562.1,Family
113,Sam Raimi,0,James Franco,11000,OztheGreatandPowerful,2013,60000,175409,73441,http://www.imdb.com/title/tt1623205/?ref_=fn_tt_tt_1,English,USA,PG,6.4,2.35,2013-03-08 00:00:00,2013,226855224.1,266295134.6,556202562.1,Family
114,Marc Webb,464,Emma Stone,15000,TheAmazingSpiderMan,2014,41000,321227,28631,http://www.imdb.com/title/tt1872181/?ref_=fn_tt_tt_1,English,USA,PG-13,6.7,2.35,2012-07-03 00:00:00,2012,257526050.4,306726007.9,887165850.5,Action Adventure
115,Marc Webb,464,Andrew Garfield,10000,TheAmazingSpiderMan,2014,41000,321227,28631,http://www.imdb.com/title/tt1872181/?ref_=fn_tt_tt_1,English,USA,PG-13,6.7,2.35,2012-07-03 00:00:00,2012,257526050.4,306726007.9,887165850.5,Action Adventure
116,Marc Webb,464,B.J. Novak,825,TheAmazingSpiderMan,2014,41000,321227,28631,http://www.imdb.com/title/tt1872181/?ref_=fn_tt_tt_1,English,USA,PG-13,6.7,2.35,2012-07-03 00:00:00,2012,257526050.4,306726007.9,887165850.5,Action Adventure
117,John Lasseter,487,Joe Mantegna,1000,Cars,2011,10000,101178,4482,http://www.imdb.com/title/tt1216475/?ref_=fn_tt_tt_1,English,USA,G,6.3,2.35,2011-06-24 00:00:00,2011,241606258.2,231278647.7,676685230.5,Animation
118,John Lasseter,487,Thomas Kretschmann,919,Cars,2011,10000,101178,4482,http://www.imdb.com/title/tt1216475/?ref_=fn_tt_tt_1,English,USA,G,6.3,2.35,2011-06-24 00:00:00,2011,241606258.2,231278647.7,676685230.5,Animation
119,John Lasseter,487,Eddie Izzard,776,Cars,2011,10000,101178,4482,http://www.imdb.com/title/tt1216475/?ref_=fn_tt_tt_1,English,USA,G,6.3,2.35,2011-06-24 00:00:00,2011,241606258.2,231278647.7,676685230.5,Animation
120,Martin Campbell,258,Ryan Reynolds,16000,GreenLantern,2011,24000,223393,17657,http://www.imdb.com/title/tt1133985/?ref_=fn_tt_tt_1,English,USA,PG-13,5.6,2.35,2011-06-17 00:00:00,2011,241606258.2,140857864.3,265205743.8,Action Adventure
121,Martin Campbell,258,Temuera Morrison,368,GreenLantern,2011,24000,223393,17657,http://www.imdb.com/title/tt1133985/?ref_=fn_tt_tt_1,English,USA,PG-13,5.6,2.35,2011-06-17 00:00:00,2011,241606258.2,140857864.3,265205743.8,Action Adventure
122,Martin Campbell,258,Taika Waititi,326,GreenLantern,2011,24000,223393,17657,http://www.imdb.com/title/tt1133985/?ref_=fn_tt_tt_1,English,USA,PG-13,5.6,2.35,2011-06-17 00:00:00,2011,241606258.2,140857864.3,265205743.8,Action Adventure
123,Lee Unkrich,125,Tom Hanks,15000,ToyStory,2010,30000,544884,19085,http://www.imdb.com/title/tt0435761/?ref_=fn_tt_tt_1,English,USA,G,8.3,1.85,2010-06-18 00:00:00,2010,249337658.5,517381725.2,1333729861,Animation
124,Lee Unkrich,125,John Ratzenberger,1000,ToyStory,2010,30000,544884,19085,http://www.imdb.com/title/tt0435761/?ref_=fn_tt_tt_1,English,USA,G,8.3,1.85,2010-06-18 00:00:00,2010,249337658.5,517381725.2,1333729861,Animation
125,Lee Unkrich,125,Don Rickles,721,ToyStory,2010,30000,544884,19085,http://www.imdb.com/title/tt0435761/?ref_=fn_tt_tt_1,English,USA,G,8.3,1.85,2010-06-18 00:00:00,2010,249337658.5,517381725.2,1333729861,Animation
126,McG,368,Christian Bale,23000,TerminatorSalvation,2009,0,286095,27468,http://www.imdb.com/title/tt0438488/?ref_=fn_tt_tt_1,English,USA,PG-13,6.6,2.35,2009-05-21 00:00:00,2009,257316463.5,161237672.6,470235276.9,Action Adventure
127,McG,368,Bryce Dallas Howard,3000,TerminatorSalvation,2009,0,286095,27468,http://www.imdb.com/title/tt0438488/?ref_=fn_tt_tt_1,English,USA,PG-13,6.6,2.35,2009-05-21 00:00:00,2009,257316463.5,161237672.6,470235276.9,Action Adventure
128,McG,368,Common,988,TerminatorSalvation,2009,0,286095,27468,http://www.imdb.com/title/tt0438488/?ref_=fn_tt_tt_1,English,USA,PG-13,6.6,2.35,2009-05-21 00:00:00,2009,257316463.5,161237672.6,470235276.9,Action Adventure
129,James Wan,0,Jason Statham,26000,Furious,2015,94000,278232,79150,http://www.imdb.com/title/tt2820852/?ref_=fn_tt_tt_1,English,USA,PG-13,7.2,2.35,2015-04-03 00:00:00,2015,202354560,373858473.9,1615373750,Thriller Action
130,James Wan,0,Paul Walker,23000,Furious,2015,94000,278232,79150,http://www.imdb.com/title/tt2820852/?ref_=fn_tt_tt_1,English,USA,PG-13,7.2,2.35,2015-04-03 00:00:00,2015,202354560,373858473.9,1615373750,Thriller Action
131,James Wan,0,Vin Diesel,14000,Furious,2015,94000,278232,79150,http://www.imdb.com/title/tt2820852/?ref_=fn_tt_tt_1,English,USA,PG-13,7.2,2.35,2015-04-03 00:00:00,2015,202354560,373858473.9,1615373750,Thriller Action
132,Marc Forster,395,Peter Capaldi,17000,WorldWarZ,2013,129000,465019,32392,http://www.imdb.com/title/tt0816711/?ref_=fn_tt_tt_1,English,USA,PG-13,7,2.35,2013-06-21 00:00:00,2013,215512462.9,229531788,602884375.2,Thriller Action
133,Marc Forster,395,Brad Pitt,11000,WorldWarZ,2013,129000,465019,32392,http://www.imdb.com/title/tt0816711/?ref_=fn_tt_tt_1,English,USA,PG-13,7,2.35,2013-06-21 00:00:00,2013,215512462.9,229531788,602884375.2,Thriller Action
134,Marc Forster,395,Mireille Enos,1000,WorldWarZ,2013,129000,465019,32392,http://www.imdb.com/title/tt0816711/?ref_=fn_tt_tt_1,English,USA,PG-13,7,2.35,2013-06-21 00:00:00,2013,215512462.9,229531788,602884375.2,Thriller Action
135,Bryan Singer,0,Jennifer Lawrence,34000,XMenDaysofFuturePast,2014,82000,514125,91434,http://www.imdb.com/title/tt1877832/?ref_=fn_tt_tt_1,English,USA,PG-13,8,2.35,2014-05-23 00:00:00,2014,219820953.6,257104273.4,821979541.8,Action Adventure
136,Bryan Singer,0,Peter Dinklage,22000,XMenDaysofFuturePast,2014,82000,514125,91434,http://www.imdb.com/title/tt1877832/?ref_=fn_tt_tt_1,English,USA,PG-13,8,2.35,2014-05-23 00:00:00,2014,219820953.6,257104273.4,821979541.8,Action Adventure
137,Bryan Singer,0,Hugh Jackman,20000,XMenDaysofFuturePast,2014,82000,514125,91434,http://www.imdb.com/title/tt1877832/?ref_=fn_tt_tt_1,English,USA,PG-13,8,2.35,2014-05-23 00:00:00,2014,219820953.6,257104273.4,821979541.8,Action Adventure
138,J.J. Abrams,14000,Benedict Cumberbatch,19000,StarTrekIntoDarkness,2013,92000,395573,21411,http://www.imdb.com/title/tt1408101/?ref_=fn_tt_tt_1,English,USA,PG-13,7.8,2.35,2013-05-15 00:00:00,2013,215512462.9,259498172.1,530139769.9,Action Adventure
139,J.J. Abrams,14000,Bruce Greenwood,989,StarTrekIntoDarkness,2013,92000,395573,21411,http://www.imdb.com/title/tt1408101/?ref_=fn_tt_tt_1,English,USA,PG-13,7.8,2.35,2013-05-15 00:00:00,2013,215512462.9,259498172.1,530139769.9,Action Adventure
140,J.J. Abrams,14000,Noel Clarke,928,StarTrekIntoDarkness,2013,92000,395573,21411,http://www.imdb.com/title/tt1408101/?ref_=fn_tt_tt_1,English,USA,PG-13,7.8,2.35,2013-05-15 00:00:00,2013,215512462.9,259498172.1,530139769.9,Action Adventure
141,Bryan Singer,0,Eddie Marsan,979,JacktheGiantSlayer,2013,22000,106416,1766,http://www.imdb.com/title/tt1351685/?ref_=fn_tt_tt_1,English,USA,PG-13,6.3,2.35,2013-03-01 00:00:00,2013,221183843.5,73940741.44,224232327.4,Action Adventure
142,Bryan Singer,0,Ewen Bremner,557,JacktheGiantSlayer,2013,22000,106416,1766,http://www.imdb.com/title/tt1351685/?ref_=fn_tt_tt_1,English,USA,PG-13,6.3,2.35,2013-03-01 00:00:00,2013,221183843.5,73940741.44,224232327.4,Action Adventure
143,Bryan Singer,0,Ralph Brown,140,JacktheGiantSlayer,2013,22000,106416,1766,http://www.imdb.com/title/tt1351685/?ref_=fn_tt_tt_1,English,USA,PG-13,6.3,2.35,2013-03-01 00:00:00,2013,221183843.5,73940741.44,224232327.4,Action Adventure
144,Baz Luhrmann,1000,Leonardo DiCaprio,29000,TheGreatGatsby,2013,115000,362912,29770,http://www.imdb.com/title/tt1343092/?ref_=fn_tt_tt_1,English,Australia,PG-13,7.3,2.35,2013-05-10 00:00:00,2013,215512462.9,164289028.6,398176764.6,Romance Drama
145,Baz Luhrmann,1000,Elizabeth Debicki,509,TheGreatGatsby,2013,115000,362912,29770,http://www.imdb.com/title/tt1343092/?ref_=fn_tt_tt_1,English,Australia,PG-13,7.3,2.35,2013-05-10 00:00:00,2013,215512462.9,164289028.6,398176764.6,Romance Drama
146,Baz Luhrmann,1000,Steve Bisley,77,TheGreatGatsby,2013,115000,362912,29770,http://www.imdb.com/title/tt1343092/?ref_=fn_tt_tt_1,English,Australia,PG-13,7.3,2.35,2013-05-10 00:00:00,2013,215512462.9,164289028.6,398176764.6,Romance Drama
147,Guillermo del Toro,0,Charlie Hunnam,16000,PacificRim,2013,83000,381148,19166,http://www.imdb.com/title/tt1663662/?ref_=fn_tt_tt_1,English,USA,PG-13,7,1.85,2013-07-12 00:00:00,2013,215512462.9,115472605.3,466190781.8,Action Adventure
148,Guillermo del Toro,0,Clifton Collins Jr.,968,PacificRim,2013,83000,381148,19166,http://www.imdb.com/title/tt1663662/?ref_=fn_tt_tt_1,English,USA,PG-13,7,1.85,2013-07-12 00:00:00,2013,215512462.9,115472605.3,466190781.8,Action Adventure
149,Guillermo del Toro,0,Larry Joe Campbell,919,PacificRim,2013,83000,381148,19166,http://www.imdb.com/title/tt1663662/?ref_=fn_tt_tt_1,English,USA,PG-13,7,1.85,2013-07-12 00:00:00,2013,215512462.9,115472605.3,466190781.8,Action Adventure
150,Michael Bay,0,Glenn Morshower,894,TransformersDarkoftheMoon,2011,46000,326180,2593,http://www.imdb.com/title/tt1399103/?ref_=fn_tt_tt_1,English,USA,PG-13,6.3,2.35,2011-06-29 00:00:00,2011,235566101.8,425698802.6,1357574141,Action Adventure
151,Michael Bay,0,Lester Speight,829,TransformersDarkoftheMoon,2011,46000,326180,2593,http://www.imdb.com/title/tt1399103/?ref_=fn_tt_tt_1,English,USA,PG-13,6.3,2.35,2011-06-29 00:00:00,2011,235566101.8,425698802.6,1357574141,Action Adventure
152,Michael Bay,0,Kevin Dunn,581,TransformersDarkoftheMoon,2011,46000,326180,2593,http://www.imdb.com/title/tt1399103/?ref_=fn_tt_tt_1,English,USA,PG-13,6.3,2.35,2011-06-29 00:00:00,2011,235566101.8,425698802.6,1357574141,Action Adventure
153,Steven Spielberg,14000,Harrison Ford,11000,IndianaJonesandtheKingdomoftheCrystalSkull,2008,5000,333847,14959,http://www.imdb.com/title/tt0367882/?ref_=fn_tt_tt_1,English,USA,PG-13,6.2,2.35,2008-05-22 00:00:00,2008,245634296.1,420929354,1044354899,Action Adventure
154,Steven Spielberg,14000,Ray Winstone,1000,IndianaJonesandtheKingdomoftheCrystalSkull,2008,5000,333847,14959,http://www.imdb.com/title/tt0367882/?ref_=fn_tt_tt_1,English,USA,PG-13,6.2,2.35,2008-05-22 00:00:00,2008,245634296.1,420929354,1044354899,Action Adventure
155,Steven Spielberg,14000,Jim Broadbent,1000,IndianaJonesandtheKingdomoftheCrystalSkull,2008,5000,333847,14959,http://www.imdb.com/title/tt0367882/?ref_=fn_tt_tt_1,English,USA,PG-13,6.2,2.35,2008-05-22 00:00:00,2008,245634296.1,420929354,1044354899,Action Adventure
156,Peter Sohn,113,A.J. Buckley,275,TheGoodDinosaur,2015,20000,62836,696,http://www.imdb.com/title/tt1979388/?ref_=fn_tt_tt_1,English,USA,PG,6.8,2.35,2015-11-25 00:00:00,2015,199692000,131090736.9,356082991.2,Animation
157,Peter Sohn,113,Jack McGraw,150,TheGoodDinosaur,2015,20000,62836,696,http://www.imdb.com/title/tt1979388/?ref_=fn_tt_tt_1,English,USA,PG,6.8,2.35,2015-11-25 00:00:00,2015,199692000,131090736.9,356082991.2,Animation
158,Peter Sohn,113,Peter Sohn,113,TheGoodDinosaur,2015,20000,62836,696,http://www.imdb.com/title/tt1979388/?ref_=fn_tt_tt_1,English,USA,PG,6.8,2.35,2015-11-25 00:00:00,2015,199692000,131090736.9,356082991.2,Animation
159,Mark Andrews,56,Kelly Macdonald,2000,Brave,2012,39000,273556,5005,http://www.imdb.com/title/tt1217209/?ref_=fn_tt_tt_1,English,USA,PG,7.2,2.35,2012-06-22 00:00:00,2012,216555996.9,277756105.3,649207407.8,Animation
160,Mark Andrews,56,John Ratzenberger,1000,Brave,2012,39000,273556,5005,http://www.imdb.com/title/tt1217209/?ref_=fn_tt_tt_1,English,USA,PG,7.2,2.35,2012-06-22 00:00:00,2012,216555996.9,277756105.3,649207407.8,Animation
161,Mark Andrews,56,Julie Walters,838,Brave,2012,39000,273556,5005,http://www.imdb.com/title/tt1217209/?ref_=fn_tt_tt_1,English,USA,PG,7.2,2.35,2012-06-22 00:00:00,2012,216555996.9,277756105.3,649207407.8,Animation
162,Justin Lin,681,Sofia Boutella,998,StarTrekBeyond,2016,30000,53607,1327,http://www.imdb.com/title/tt2660888/?ref_=fn_tt_tt_1,English,USA,PG-13,7.5,2.35,2016-07-22 00:00:00,2016,190920000,163931486.9,347163058,Action Adventure
163,Justin Lin,681,Melissa Roxburgh,119,StarTrekBeyond,2016,30000,53607,1327,http://www.imdb.com/title/tt2660888/?ref_=fn_tt_tt_1,English,USA,PG-13,7.5,2.35,2016-07-22 00:00:00,2016,190920000,163931486.9,347163058,Action Adventure
164,Justin Lin,681,Lydia Wilson,105,StarTrekBeyond,2016,30000,53607,1327,http://www.imdb.com/title/tt2660888/?ref_=fn_tt_tt_1,English,USA,PG-13,7.5,2.35,2016-07-22 00:00:00,2016,190920000,163931486.9,347163058,Action Adventure
165,Andrew Stanton,475,John Ratzenberger,1000,WALLE,2008,16000,718837,2975,http://www.imdb.com/title/tt0910970/?ref_=fn_tt_tt_1,English,USA,G,8.4,2.35,2008-06-27 00:00:00,2008,238995531.3,297161950.4,707149264.4,Animation
166,Andrew Stanton,475,Fred Willard,729,WALLE,2008,16000,718837,2975,http://www.imdb.com/title/tt0910970/?ref_=fn_tt_tt_1,English,USA,G,8.4,2.35,2008-06-27 00:00:00,2008,238995531.3,297161950.4,707149264.4,Animation
167,Andrew Stanton,475,Jeff Garlin,522,WALLE,2008,16000,718837,2975,http://www.imdb.com/title/tt0910970/?ref_=fn_tt_tt_1,English,USA,G,8.4,2.35,2008-06-27 00:00:00,2008,238995531.3,297161950.4,707149264.4,Animation
168,Brett Ratner,420,Tzi Ma,268,RushHour,2007,0,121084,1125,http://www.imdb.com/title/tt0293564/?ref_=fn_tt_tt_1,English,USA,PG-13,6.2,2.35,2007-08-10 00:00:00,2007,246643388.3,192006353,351584507.4,Thriller Action
169,Brett Ratner,420,Dana Ivey,268,RushHour,2007,0,121084,1125,http://www.imdb.com/title/tt0293564/?ref_=fn_tt_tt_1,English,USA,PG-13,6.2,2.35,2007-08-10 00:00:00,2007,246643388.3,192006353,351584507.4,Thriller Action
170,Brett Ratner,420,No̩mie Lenoir,173,RushHour,2007,0,121084,1125,http://www.imdb.com/title/tt0293564/?ref_=fn_tt_tt_1,English,USA,PG-13,6.2,2.35,2007-08-10 00:00:00,2007,246643388.3,192006353,351584507.4,Thriller Action
171,Roland Emmerich,776,Oliver Platt,1000,,2009,13000,283418,2144,http://www.imdb.com/title/tt1190080/?ref_=fn_tt_tt_1,English,USA,PG-13,5.8,2.35,2009-11-13 00:00:00,2009,257316463.5,213716976.8,1014352485,Action Adventure
172,Roland Emmerich,776,Liam James,468,,2009,13000,283418,2144,http://www.imdb.com/title/tt1190080/?ref_=fn_tt_tt_1,English,USA,PG-13,5.8,2.35,2009-11-13 00:00:00,2009,257316463.5,213716976.8,1014352485,Action Adventure
173,Roland Emmerich,776,Tom McCarthy,310,,2009,13000,283418,2144,http://www.imdb.com/title/tt1190080/?ref_=fn_tt_tt_1,English,USA,PG-13,5.8,2.35,2009-11-13 00:00:00,2009,257316463.5,213716976.8,1014352485,Action Adventure
174,Lana Wachowski,0,Channing Tatum,17000,JupiterAscending,2015,44000,139593,47334,http://www.imdb.com/title/tt1617661/?ref_=fn_tt_tt_1,English,USA,PG-13,5.4,2.35,2015-02-06 00:00:00,2015,190639296,50570022.32,193815750.3,Action Adventure
175,Lana Wachowski,0,Mila Kunis,15000,JupiterAscending,2015,44000,139593,47334,http://www.imdb.com/title/tt1617661/?ref_=fn_tt_tt_1,English,USA,PG-13,5.4,2.35,2015-02-06 00:00:00,2015,190639296,50570022.32,193815750.3,Action Adventure
176,Lana Wachowski,0,Eddie Redmayne,13000,JupiterAscending,2015,44000,139593,47334,http://www.imdb.com/title/tt1617661/?ref_=fn_tt_tt_1,English,USA,PG-13,5.4,2.35,2015-02-06 00:00:00,2015,190639296,50570022.32,193815750.3,Action Adventure
177,David Yates,282,Christoph Waltz,11000,TheLegendofTarzan,2016,29000,42372,21175,http://www.imdb.com/title/tt0918940/?ref_=fn_tt_tt_1,English,USA,PG-13,6.6,2.35,2016-07-01 00:00:00,2016,185760000,130695639,360315639,Drama
178,David Yates,282,Alexander Skarsg̴rd,10000,TheLegendofTarzan,2016,29000,42372,21175,http://www.imdb.com/title/tt0918940/?ref_=fn_tt_tt_1,English,USA,PG-13,6.6,2.35,2016-07-01 00:00:00,2016,185760000,130695639,360315639,Drama
179,David Yates,282,Casper Crump,103,TheLegendofTarzan,2016,29000,42372,21175,http://www.imdb.com/title/tt0918940/?ref_=fn_tt_tt_1,English,USA,PG-13,6.6,2.35,2016-07-01 00:00:00,2016,185760000,130695639,360315639,Drama
180,Andrew Adamson,80,Jim Broadbent,1000,TheChroniclesofNarniaTheLiontheWitchandtheWardrobe,2005,0,286506,1317,http://www.imdb.com/title/tt0363771/?ref_=fn_tt_tt_1,English,USA,PG,6.9,2.35,2005-12-09 00:00:00,2005,262681128,425705351.3,1051511931,Family
181,Andrew Adamson,80,Kiran Shah,190,TheChroniclesofNarniaTheLiontheWitchandtheWardrobe,2005,0,286506,1317,http://www.imdb.com/title/tt0363771/?ref_=fn_tt_tt_1,English,USA,PG,6.9,2.35,2005-12-09 00:00:00,2005,262681128,425705351.3,1051511931,Family
182,Andrew Adamson,80,Shane Rangi,82,TheChroniclesofNarniaTheLiontheWitchandtheWardrobe,2005,0,286506,1317,http://www.imdb.com/title/tt0363771/?ref_=fn_tt_tt_1,English,USA,PG,6.9,2.35,2005-12-09 00:00:00,2005,262681128,425705351.3,1051511931,Family
183,Bryan Singer,0,Jennifer Lawrence,34000,XMenApocalypse,2016,54000,148379,49684,http://www.imdb.com/title/tt3385516/?ref_=fn_tt_tt_1,English,USA,PG-13,7.3,2.35,2016-05-27 00:00:00,2016,183696000,160416648.6,560110248.6,Action Adventure
184,Bryan Singer,0,Michael Fassbender,13000,XMenApocalypse,2016,54000,148379,49684,http://www.imdb.com/title/tt3385516/?ref_=fn_tt_tt_1,English,USA,PG-13,7.3,2.35,2016-05-27 00:00:00,2016,183696000,160416648.6,560110248.6,Action Adventure
185,Bryan Singer,0,Tye Sheridan,1000,XMenApocalypse,2016,54000,148379,49684,http://www.imdb.com/title/tt3385516/?ref_=fn_tt_tt_1,English,USA,PG-13,7.3,2.35,2016-05-27 00:00:00,2016,183696000,160416648.6,560110248.6,Action Adventure
186,Christopher Nolan,22000,Christian Bale,23000,TheDarkKnight,2008,37000,1676169,57802,http://www.imdb.com/title/tt0468569/?ref_=fn_tt_tt_1,English,USA,PG-13,9,2.35,2008-07-18 00:00:00,2008,245634296.1,708150873.5,1331591961,Thriller Drama
187,Christopher Nolan,22000,Heath Ledger,13000,TheDarkKnight,2008,37000,1676169,57802,http://www.imdb.com/title/tt0468569/?ref_=fn_tt_tt_1,English,USA,PG-13,9,2.35,2008-07-18 00:00:00,2008,245634296.1,708150873.5,1331591961,Thriller Drama
188,Christopher Nolan,22000,Morgan Freeman,11000,TheDarkKnight,2008,37000,1676169,57802,http://www.imdb.com/title/tt0468569/?ref_=fn_tt_tt_1,English,USA,PG-13,9,2.35,2008-07-18 00:00:00,2008,245634296.1,708150873.5,1331591961,Thriller Drama
189,Pete Docter,0,John Ratzenberger,1000,Up,2009,27000,665575,2635,http://www.imdb.com/title/tt1049413/?ref_=fn_tt_tt_1,English,USA,PG,8.3,1.85,2009-05-29 00:00:00,2009,225151905.6,376973976.4,941189800.8,Animation
190,Pete Docter,0,Delroy Lindo,848,Up,2009,27000,665575,2635,http://www.imdb.com/title/tt1049413/?ref_=fn_tt_tt_1,English,USA,PG,8.3,1.85,2009-05-29 00:00:00,2009,225151905.6,376973976.4,941189800.8,Animation
191,Pete Docter,0,Jess Harnell,262,Up,2009,27000,665575,2635,http://www.imdb.com/title/tt1049413/?ref_=fn_tt_tt_1,English,USA,PG,8.3,1.85,2009-05-29 00:00:00,2009,225151905.6,376973976.4,941189800.8,Animation
192,Rob Letterman,11,Amy Poehler,1000,MonstersvsAliens,2009,0,114553,2579,http://www.imdb.com/title/tt0892782/?ref_=fn_tt_tt_1,English,USA,PG,6.5,2.35,2009-03-27 00:00:00,2009,225151905.6,255195566,491072234,Animation
